Data/Hora,Ocupação (Simulada) (%),Iluminação (kWh),Equipamentos (kWh),Climatização (HVAC) (kWh),Consumo Total (kWh),Tarifa (R$/kWh)
2024-07-24 22:00:00,7,0.34809475202224915,1.21,0.052500000000000005,1.610594752022249,0.8
2024-07-24 23:00:00,14,0.34310506132927776,1.42,0.10500000000000001,1.8681050613292776,0.8
2024-07-25 00:00:00,11,0.38528704433495864,1.33,0.0825,1.7977870443349588,0.8
2024-07-25 01:00:00,8,0.28100878809810836,1.24,0.06,1.5810087880981083,0.8
2024-07-25 02:00:00,10,0.3100995007055837,1.3,0.07500000000000001,1.6850995007055836,0.8
2024-07-25 03:00:00,3,0.23343590605990405,1.09,0.0225,1.345935906059904,0.8
2024-07-25 04:00:00,6,0.38747922638526233,1.18,0.045,1.612479226385262,0.8
2024-07-25 05:00:00,8,0.40379684303298846,1.24,0.06,1.7037968430329884,0.8
2024-07-25 06:00:00,2,0.2428479191020809,1.06,0.015,1.3178479191020809,0.8
2024-07-25 07:00:00,10,0.30279666436206465,1.3,0.07500000000000001,1.6777966643620645,0.8
2024-07-25 08:00:00,77,0.6219108897454131,3.31,2.31,6.241910889745413,0.8
2024-07-25 09:00:00,98,0.6842537400520228,3.94,2.94,7.564253740052022,0.8
2024-07-25 10:00:00,87,0.7945598904597208,3.61,2.61,7.01455989045972,0.8
2024-07-25 11:00:00,80,0.8598133807281901,3.4000000000000004,2.4000000000000004,6.659813380728191,0.8
2024-07-25 12:00:00,65,0.3368997214685738,2.95,1.9500000000000002,5.236899721468574,0.8
2024-07-25 13:00:00,88,0.6893168737935657,3.64,2.64,6.9693168737935665,0.8
2024-07-25 14:00:00,83,0.7135525979475756,3.4899999999999998,2.4899999999999998,6.6935525979475745,0.8
2024-07-25 15:00:00,64,0.8314108554831017,2.92,1.92,5.671410855483101,0.8
2024-07-25 16:00:00,90,0.34713920064016957,3.7,2.7,6.74713920064017,0.8
2024-07-25 17:00:00,98,0.4228764097025758,3.94,2.94,7.302876409702575,0.8
2024-07-25 18:00:00,69,0.6010168196634369,3.07,2.07,5.741016819663436,0.8
2024-07-25 19:00:00,1,0.2778132401135599,1.03,0.0075,1.31531324011356,0.8
2024-07-25 20:00:00,1,0.32250939436501525,1.03,0.0075,1.3600093943650153,0.8
2024-07-25 21:00:00,6,0.2757898511933515,1.18,0.045,1.5007898511933513,0.8
2024-07-25 22:00:00,8,0.2317099953713664,1.24,0.06,1.5317099953713664,0.8
2024-07-25 23:00:00,0,0.2516313608972397,1.0,0.0,1.2516313608972398,0.8
2024-07-26 00:00:00,6,0.38247941395311047,1.18,0.045,1.6074794139531103,0.8
2024-07-26 01:00:00,8,0.3740884818603052,1.24,0.06,1.6740884818603052,0.8
2024-07-26 02:00:00,0,0.3937070837382517,1.0,0.0,1.3937070837382517,0.8
2024-07-26 03:00:00,12,0.32992648524122503,1.3599999999999999,0.09,1.7799264852412249,0.8
2024-07-26 04:00:00,8,0.41266848763174435,1.24,0.06,1.7126684876317444,0.8
2024-07-26 05:00:00,12,0.3997953527719864,1.3599999999999999,0.09,1.8497953527719864,0.8
2024-07-26 06:00:00,12,0.2690638260630876,1.3599999999999999,0.09,1.7190638260630875,0.8
2024-07-26 07:00:00,11,0.3936601052200275,1.33,0.0825,1.8061601052200276,0.8
2024-07-26 08:00:00,99,0.46382682826893096,3.9699999999999998,2.9699999999999998,7.40382682826893,0.8
2024-07-26 09:00:00,65,0.4516815233224408,2.95,1.9500000000000002,5.351681523322441,0.8
2024-07-26 10:00:00,68,0.8936967501491886,3.04,2.04,5.973696750149188,0.8
2024-07-26 11:00:00,84,0.7328628848407299,3.52,2.52,6.77286288484073,0.8
2024-07-26 12:00:00,93,0.6553876799515649,3.79,2.79,7.235387679951565,0.8
2024-07-26 13:00:00,70,0.6305021330155732,3.0999999999999996,2.0999999999999996,5.830502133015573,0.8
2024-07-26 14:00:00,76,0.3295003688256266,3.2800000000000002,2.2800000000000002,5.889500368825627,0.8
2024-07-26 15:00:00,90,0.54171600581123,3.7,2.7,6.94171600581123,0.8
2024-07-26 16:00:00,64,0.6924197688732256,2.92,1.92,5.5324197688732255,0.8
2024-07-26 17:00:00,74,0.6182741695812297,3.2199999999999998,2.2199999999999998,6.058274169581229,0.8
2024-07-26 18:00:00,93,0.9106987341973083,3.79,2.79,7.490698734197308,0.8
2024-07-26 19:00:00,10,0.3041468773148557,1.3,0.07500000000000001,1.6791468773148557,0.8
2024-07-26 20:00:00,6,0.3616080524908135,1.18,0.045,1.5866080524908135,0.8
2024-07-26 21:00:00,1,0.23003285906224835,1.03,0.0075,1.2675328590622483,0.8
2024-07-26 22:00:00,9,0.39295993635001225,1.27,0.0675,1.7304599363500124,0.8
2024-07-26 23:00:00,14,0.36734603885944705,1.42,0.10500000000000001,1.892346038859447,0.8
2024-07-27 00:00:00,8,0.22715476983336014,1.24,0.06,1.52715476983336,0.8
2024-07-27 01:00:00,12,0.41374586162443794,1.3599999999999999,0.09,1.863745861624438,0.8
2024-07-27 02:00:00,9,0.31224392300342174,1.27,0.0675,1.6497439230034217,0.8
2024-07-27 03:00:00,11,0.3293138815657989,1.33,0.0825,1.741813881565799,0.8
2024-07-27 04:00:00,10,0.2885183409199016,1.3,0.07500000000000001,1.6635183409199017,0.8
2024-07-27 05:00:00,9,0.3443771103955353,1.27,0.0675,1.6818771103955354,0.8
2024-07-27 06:00:00,2,0.22683851895840482,1.06,0.015,1.3018385189584047,0.8
2024-07-27 07:00:00,5,0.3541110689155633,1.15,0.037500000000000006,1.5416110689155633,0.8
2024-07-27 08:00:00,3,0.37500988842184435,1.09,0.09,1.5550098884218444,0.8
2024-07-27 09:00:00,9,0.5057792176424781,1.27,0.27,2.0457792176424783,0.8
2024-07-27 10:00:00,11,0.5749809634254814,1.33,0.33,2.2349809634254814,0.8
2024-07-27 11:00:00,0,0.8835404705384324,1.0,0.0,1.8835404705384324,0.8
2024-07-27 12:00:00,3,0.357861751051836,1.09,0.09,1.5378617510518362,0.8
2024-07-27 13:00:00,8,0.5004396044751528,1.24,0.24,1.9804396044751529,0.8
2024-07-27 14:00:00,3,0.5287525403810076,1.09,0.09,1.7087525403810078,0.8
2024-07-27 15:00:00,10,0.5752775968506164,1.3,0.30000000000000004,2.1752775968506164,0.8
2024-07-27 16:00:00,7,0.9173200414245832,1.21,0.21000000000000002,2.337320041424583,0.8
2024-07-27 17:00:00,13,0.8020657788488037,1.3900000000000001,0.39,2.5820657788488037,0.8
2024-07-27 18:00:00,11,0.7080286707619992,1.33,0.33,2.3680286707619995,0.8
2024-07-27 19:00:00,8,0.31236356749799876,1.24,0.06,1.6123635674979988,0.8
2024-07-27 20:00:00,13,0.3895285510483628,1.3900000000000001,0.0975,1.8770285510483629,0.8
2024-07-27 21:00:00,14,0.32441178670117066,1.42,0.10500000000000001,1.8494117867011706,0.8
2024-07-27 22:00:00,14,0.270838132244653,1.42,0.10500000000000001,1.7958381322446528,0.8
2024-07-27 23:00:00,7,0.42412924698008503,1.21,0.052500000000000005,1.686629246980085,0.8
2024-07-28 00:00:00,7,0.3251584375672899,1.21,0.052500000000000005,1.58765843756729,0.8
2024-07-28 01:00:00,6,0.4003981487061876,1.18,0.045,1.6253981487061875,0.8
2024-07-28 02:00:00,4,0.2596565152881034,1.12,0.03,1.4096565152881035,0.8
2024-07-28 03:00:00,10,0.22944923457138458,1.3,0.07500000000000001,1.6044492345713846,0.8
2024-07-28 04:00:00,14,0.238608577330647,1.42,0.10500000000000001,1.763608577330647,0.8
2024-07-28 05:00:00,13,0.3577126992341838,1.3900000000000001,0.0975,1.8452126992341837,0.8
2024-07-28 06:00:00,9,0.36741112543308463,1.27,0.0675,1.7049111254330844,0.8
2024-07-28 07:00:00,11,0.3836097401323244,1.33,0.0825,1.7961097401323245,0.8
2024-07-28 08:00:00,2,0.5488865986594355,1.06,0.06,1.6688865986594354,0.8
2024-07-28 09:00:00,1,0.4769522077447831,1.03,0.03,1.5369522077447832,0.8
2024-07-28 10:00:00,7,0.3940126036319699,1.21,0.21000000000000002,1.8140126036319697,0.8
2024-07-28 11:00:00,13,0.44402782660339546,1.3900000000000001,0.39,2.2240278266033955,0.8
2024-07-28 12:00:00,3,0.7215810825338633,1.09,0.09,1.9015810825338635,0.8
2024-07-28 13:00:00,0,0.47372494449019664,1.0,0.0,1.4737249444901965,0.8
2024-07-28 14:00:00,11,0.6349364744780148,1.33,0.33,2.294936474478015,0.8
2024-07-28 15:00:00,11,0.7522233751070388,1.33,0.33,2.4122233751070388,0.8
2024-07-28 16:00:00,14,0.7653543787319664,1.42,0.42000000000000004,2.6053543787319664,0.8
2024-07-28 17:00:00,3,0.5838537151369815,1.09,0.09,1.7638537151369815,0.8
2024-07-28 18:00:00,6,0.9105695372904109,1.18,0.18,2.270569537290411,0.8
2024-07-28 19:00:00,11,0.2779906144260961,1.33,0.0825,1.6904906144260963,0.8
2024-07-28 20:00:00,9,0.39231096328176573,1.27,0.0675,1.7298109632817655,0.8
2024-07-28 21:00:00,14,0.27112859197467115,1.42,0.10500000000000001,1.796128591974671,0.8
2024-07-28 22:00:00,0,0.3876503800026667,1.0,0.0,1.3876503800026667,0.8
2024-07-28 23:00:00,8,0.330542275640885,1.24,0.06,1.630542275640885,0.8
2024-07-29 00:00:00,5,0.41689159934612363,1.15,0.037500000000000006,1.6043915993461235,0.8
2024-07-29 01:00:00,11,0.28316129046847344,1.33,0.0825,1.6956612904684736,0.8
2024-07-29 02:00:00,4,0.2974876621403424,1.12,0.03,1.4474876621403425,0.8
2024-07-29 03:00:00,5,0.25654384823589604,1.15,0.037500000000000006,1.444043848235896,0.8
2024-07-29 04:00:00,7,0.35549291195414023,1.21,0.052500000000000005,1.61799291195414,0.8
2024-07-29 05:00:00,6,0.34975713974864686,1.18,0.045,1.5747571397486468,0.8
2024-07-29 06:00:00,13,0.2924060809726472,1.3900000000000001,0.0975,1.7799060809726472,0.8
2024-07-29 07:00:00,10,0.3813187580664482,1.3,0.07500000000000001,1.7563187580664483,0.8
2024-07-29 08:00:00,60,0.7330590593773054,2.8,1.7999999999999998,5.333059059377305,0.8
2024-07-29 09:00:00,92,0.38466549565395747,3.7600000000000002,2.7600000000000002,6.904665495653958,0.8
2024-07-29 10:00:00,66,0.33495377852202,2.98,1.98,5.29495377852202,0.8
2024-07-29 11:00:00,61,0.586867504816292,2.83,1.83,5.246867504816292,0.8
2024-07-29 12:00:00,67,0.6633154909220484,3.0100000000000002,2.0100000000000002,5.683315490922048,0.8
2024-07-29 13:00:00,88,0.5934391484622448,3.64,2.64,6.873439148462245,0.8
2024-07-29 14:00:00,67,0.8875301921492753,3.0100000000000002,2.0100000000000002,5.9075301921492755,0.8
2024-07-29 15:00:00,75,0.40901226454855666,3.25,2.25,5.909012264548556,0.8
2024-07-29 16:00:00,89,0.6813339787676367,3.67,2.67,7.021333978767636,0.8
2024-07-29 17:00:00,91,0.6772527344576613,3.73,2.73,7.137252734457661,0.8
2024-07-29 18:00:00,81,0.37458143493020624,3.43,2.43,6.234581434930206,0.8
2024-07-29 19:00:00,4,0.36963841964866095,1.12,0.03,1.519638419648661,0.8
2024-07-29 20:00:00,7,0.39281414748570653,1.21,0.052500000000000005,1.6553141474857065,0.8
2024-07-29 21:00:00,10,0.2491717525953554,1.3,0.07500000000000001,1.6241717525953554,0.8
2024-07-29 22:00:00,9,0.2499295345349929,1.27,0.0675,1.587429534534993,0.8
2024-07-29 23:00:00,6,0.2883186274718307,1.18,0.045,1.5133186274718304,0.8
2024-07-30 00:00:00,8,0.24721285138823196,1.24,0.06,1.547212851388232,0.8
2024-07-30 01:00:00,8,0.3836409930137732,1.24,0.06,1.6836409930137732,0.8
2024-07-30 02:00:00,8,0.2872630194691857,1.24,0.06,1.5872630194691857,0.8
2024-07-30 03:00:00,4,0.4224495586161485,1.12,0.03,1.5724495586161487,0.8
2024-07-30 04:00:00,0,0.23809036998763772,1.0,0.0,1.2380903699876378,0.8
2024-07-30 05:00:00,7,0.3589256582509336,1.21,0.052500000000000005,1.6214256582509334,0.8
2024-07-30 06:00:00,12,0.32200224252183907,1.3599999999999999,0.09,1.772002242521839,0.8
2024-07-30 07:00:00,2,0.38426332904658245,1.06,0.015,1.4592633290465824,0.8
2024-07-30 08:00:00,85,0.4655945441008389,3.55,2.55,6.565594544100839,0.8
2024-07-30 09:00:00,80,0.5621633843404116,3.4000000000000004,2.4000000000000004,6.362163384340413,0.8
2024-07-30 10:00:00,93,0.6920871943939502,3.79,2.79,7.27208719439395,0.8
2024-07-30 11:00:00,99,0.7430080184868129,3.9699999999999998,2.9699999999999998,7.683008018486812,0.8
2024-07-30 12:00:00,73,0.530557456694913,3.19,2.19,5.910557456694913,0.8
2024-07-30 13:00:00,88,0.8527473210908212,3.64,2.64,7.132747321090822,0.8
2024-07-30 14:00:00,64,0.9116051388746274,2.92,1.92,5.751605138874627,0.8
2024-07-30 15:00:00,73,0.5263853538622957,3.19,2.19,5.906385353862296,0.8
2024-07-30 16:00:00,85,0.6657373656416273,3.55,2.55,6.765737365641627,0.8
2024-07-30 17:00:00,76,0.44456196845626106,3.2800000000000002,2.2800000000000002,6.004561968456262,0.8
2024-07-30 18:00:00,61,0.3664091865720257,2.83,1.83,5.026409186572026,0.8
2024-07-30 19:00:00,11,0.36805420553036083,1.33,0.0825,1.780554205530361,0.8
2024-07-30 20:00:00,6,0.2347122083181598,1.18,0.045,1.4597122083181597,0.8
2024-07-30 21:00:00,5,0.3323336311068933,1.15,0.037500000000000006,1.5198336311068932,0.8
2024-07-30 22:00:00,0,0.29258752991192755,1.0,0.0,1.2925875299119276,0.8
2024-07-30 23:00:00,1,0.3021724359646162,1.03,0.0075,1.3396724359646164,0.8
2024-07-31 00:00:00,10,0.33296808821363966,1.3,0.07500000000000001,1.7079680882136397,0.8
2024-07-31 01:00:00,12,0.3417768194476516,1.3599999999999999,0.09,1.7917768194476515,0.8
2024-07-31 02:00:00,10,0.3943485856146062,1.3,0.07500000000000001,1.7693485856146063,0.8
2024-07-31 03:00:00,13,0.3793266831056311,1.3900000000000001,0.0975,1.866826683105631,0.8
2024-07-31 04:00:00,6,0.4024657319964333,1.18,0.045,1.6274657319964332,0.8
2024-07-31 05:00:00,10,0.30826539056763347,1.3,0.07500000000000001,1.6832653905676336,0.8
2024-07-31 06:00:00,3,0.3739950253951878,1.09,0.0225,1.4864950253951879,0.8
2024-07-31 07:00:00,12,0.3697545520822517,1.3599999999999999,0.09,1.8197545520822518,0.8
2024-07-31 08:00:00,99,0.33625560909350793,3.9699999999999998,2.9699999999999998,7.276255609093507,0.8
2024-07-31 09:00:00,97,0.3677142513565862,3.91,2.91,7.187714251356587,0.8
2024-07-31 10:00:00,95,0.6569866594885007,3.8499999999999996,2.8499999999999996,7.3569866594885,0.8
2024-07-31 11:00:00,99,0.8840625445184483,3.9699999999999998,2.9699999999999998,7.824062544518448,0.8
2024-07-31 12:00:00,63,0.7887116289761344,2.89,1.8900000000000001,5.568711628976135,0.8
2024-07-31 13:00:00,65,0.3441022314485608,2.95,1.9500000000000002,5.2441022314485615,0.8
2024-07-31 14:00:00,73,0.6838368695810138,3.19,2.19,6.063836869581014,0.8
2024-07-31 15:00:00,90,0.8803113272000677,3.7,2.7,7.280311327200068,0.8
2024-07-31 16:00:00,79,0.43721068604363034,3.37,2.37,6.17721068604363,0.8
2024-07-31 17:00:00,67,0.639642584323221,3.0100000000000002,2.0100000000000002,5.659642584323221,0.8
2024-07-31 18:00:00,67,0.9158140535548869,3.0100000000000002,2.0100000000000002,5.935814053554887,0.8
2024-07-31 19:00:00,4,0.2652997354034487,1.12,0.03,1.4152997354034489,0.8
2024-07-31 20:00:00,14,0.31150228295569704,1.42,0.10500000000000001,1.836502282955697,0.8
2024-07-31 21:00:00,14,0.23746076707206848,1.42,0.10500000000000001,1.7624607670720684,0.8
2024-07-31 22:00:00,9,0.3592415047803661,1.27,0.0675,1.6967415047803662,0.8
2024-07-31 23:00:00,6,0.29495150326017333,1.18,0.045,1.5199515032601731,0.8
2024-08-01 00:00:00,2,0.3600151529427261,1.06,0.015,1.4350151529427262,0.8
2024-08-01 01:00:00,12,0.3878698859769656,1.3599999999999999,0.09,1.8378698859769655,0.8
2024-08-01 02:00:00,8,0.41197347923661576,1.24,0.06,1.7119734792366157,0.8
2024-08-01 03:00:00,5,0.2572681163938259,1.15,0.037500000000000006,1.444768116393826,0.8
2024-08-01 04:00:00,9,0.31915654591072107,1.27,0.0675,1.656656545910721,0.8
2024-08-01 05:00:00,8,0.26684119600991957,1.24,0.06,1.5668411960099196,0.8
2024-08-01 06:00:00,11,0.33875507436894203,1.33,0.0825,1.7512550743689421,0.8
2024-08-01 07:00:00,9,0.25124955208245253,1.27,0.0675,1.5887495520824526,0.8
2024-08-01 08:00:00,73,0.3293284497189059,3.19,2.19,5.709328449718906,0.8
2024-08-01 09:00:00,77,0.7832112364109594,3.31,2.31,6.403211236410959,0.8
2024-08-01 10:00:00,98,0.7405709046960782,3.94,2.94,7.620570904696079,0.8
2024-08-01 11:00:00,81,0.5246408583556833,3.43,2.43,6.3846408583556835,0.8
2024-08-01 12:00:00,67,0.9077840398983343,3.0100000000000002,2.0100000000000002,5.927784039898334,0.8
2024-08-01 13:00:00,87,0.6131653065900747,3.61,2.61,6.833165306590075,0.8
2024-08-01 14:00:00,69,0.6274155413520164,3.07,2.07,5.767415541352015,0.8
2024-08-01 15:00:00,79,0.9188768901281683,3.37,2.37,6.658876890128169,0.8
2024-08-01 16:00:00,71,0.39654070756024395,3.13,2.13,5.656540707560244,0.8
2024-08-01 17:00:00,87,0.4813928643736036,3.61,2.61,6.701392864373604,0.8
2024-08-01 18:00:00,92,0.7225250036652371,3.7600000000000002,2.7600000000000002,7.2425250036652375,0.8
2024-08-01 19:00:00,10,0.30640917038877047,1.3,0.07500000000000001,1.6814091703887704,0.8
2024-08-01 20:00:00,4,0.3396123633818401,1.12,0.03,1.48961236338184,0.8
2024-08-01 21:00:00,3,0.25812874579685663,1.09,0.0225,1.3706287457968567,0.8
2024-08-01 22:00:00,14,0.3996595803095946,1.42,0.10500000000000001,1.9246595803095945,0.8
2024-08-01 23:00:00,5,0.38810826522189223,1.15,0.037500000000000006,1.5756082652218923,0.8
2024-08-02 00:00:00,4,0.40508165191679,1.12,0.03,1.55508165191679,0.8
2024-08-02 01:00:00,6,0.3360450149780917,1.18,0.045,1.5610450149780917,0.8
2024-08-02 02:00:00,7,0.4125691165106061,1.21,0.052500000000000005,1.675069116510606,0.8
2024-08-02 03:00:00,0,0.3580302389164963,1.0,0.0,1.3580302389164962,0.8
2024-08-02 04:00:00,6,0.41853957053897706,1.18,0.045,1.643539570538977,0.8
2024-08-02 05:00:00,6,0.40242369610746276,1.18,0.045,1.6274236961074626,0.8
2024-08-02 06:00:00,10,0.2567549455814166,1.3,0.07500000000000001,1.6317549455814166,0.8
2024-08-02 07:00:00,11,0.3798083921286628,1.33,0.0825,1.7923083921286629,0.8
2024-08-02 08:00:00,80,0.3820360228022237,3.4000000000000004,2.4000000000000004,6.182036022802224,0.8
2024-08-02 09:00:00,82,0.6888037367223051,3.46,2.46,6.608803736722305,0.8
2024-08-02 10:00:00,60,0.7640812566998851,2.8,1.7999999999999998,5.364081256699885,0.8
2024-08-02 11:00:00,80,0.4258693846657553,3.4000000000000004,2.4000000000000004,6.2258693846657565,0.8
2024-08-02 12:00:00,62,0.4701575277923342,2.86,1.8599999999999999,5.1901575277923335,0.8
2024-08-02 13:00:00,77,0.5743183184212247,3.31,2.31,6.1943183184212245,0.8
2024-08-02 14:00:00,65,0.6643581906321161,2.95,1.9500000000000002,5.564358190632117,0.8
2024-08-02 15:00:00,66,0.5509664362813254,2.98,1.98,5.5109664362813255,0.8
2024-08-02 16:00:00,76,0.3985797392641347,3.2800000000000002,2.2800000000000002,5.958579739264135,0.8
2024-08-02 17:00:00,87,0.4246149781901246,3.61,2.61,6.644614978190125,0.8
2024-08-02 18:00:00,75,0.8772862450406855,3.25,2.25,6.377286245040685,0.8
2024-08-02 19:00:00,7,0.23981213728095738,1.21,0.052500000000000005,1.5023121372809574,0.8
2024-08-02 20:00:00,8,0.3864842523705271,1.24,0.06,1.6864842523705272,0.8
2024-08-02 21:00:00,1,0.3271865426036418,1.03,0.0075,1.3646865426036419,0.8
2024-08-02 22:00:00,0,0.41867662409528983,1.0,0.0,1.4186766240952897,0.8
2024-08-02 23:00:00,10,0.3214958882579545,1.3,0.07500000000000001,1.6964958882579546,0.8
2024-08-03 00:00:00,5,0.23288333772752737,1.15,0.037500000000000006,1.4203833377275275,0.8
2024-08-03 01:00:00,6,0.3176122211433464,1.18,0.045,1.5426122211433464,0.8
2024-08-03 02:00:00,4,0.41996446394055653,1.12,0.03,1.5699644639405566,0.8
2024-08-03 03:00:00,7,0.26684246873528894,1.21,0.052500000000000005,1.5293424687352888,0.8
2024-08-03 04:00:00,12,0.35416283231299284,1.3599999999999999,0.09,1.8041628323129928,0.8
2024-08-03 05:00:00,1,0.3640312943447792,1.03,0.0075,1.4015312943447793,0.8
2024-08-03 06:00:00,8,0.35724898095123847,1.24,0.06,1.6572489809512385,0.8
2024-08-03 07:00:00,2,0.3490936220606825,1.06,0.015,1.4240936220606824,0.8
2024-08-03 08:00:00,4,0.8677223728806664,1.12,0.12,2.1077223728806667,0.8
2024-08-03 09:00:00,5,0.3446532130820979,1.15,0.15000000000000002,1.6446532130820977,0.8
2024-08-03 10:00:00,14,0.5941029138550555,1.42,0.42000000000000004,2.4341029138550554,0.8
2024-08-03 11:00:00,11,0.8280391044441491,1.33,0.33,2.488039104444149,0.8
2024-08-03 12:00:00,0,0.5750652411752313,1.0,0.0,1.5750652411752313,0.8
2024-08-03 13:00:00,9,0.3825141781716206,1.27,0.27,1.9225141781716206,0.8
2024-08-03 14:00:00,10,0.8640710654214669,1.3,0.30000000000000004,2.464071065421467,0.8
2024-08-03 15:00:00,11,0.5731677857556653,1.33,0.33,2.2331677857556653,0.8
2024-08-03 16:00:00,7,0.8354672046133995,1.21,0.21000000000000002,2.2554672046133994,0.8
2024-08-03 17:00:00,5,0.7130730943584087,1.15,0.15000000000000002,2.0130730943584085,0.8
2024-08-03 18:00:00,13,0.652911914294848,1.3900000000000001,0.39,2.432911914294848,0.8
2024-08-03 19:00:00,12,0.32351191669000856,1.3599999999999999,0.09,1.7735119166900086,0.8
2024-08-03 20:00:00,12,0.39626052823790003,1.3599999999999999,0.09,1.8462605282378999,0.8
2024-08-03 21:00:00,8,0.3266042707728988,1.24,0.06,1.6266042707728987,0.8
2024-08-03 22:00:00,11,0.24791925086913208,1.33,0.0825,1.6604192508691322,0.8
2024-08-03 23:00:00,11,0.258610571261748,1.33,0.0825,1.6711105712617482,0.8
2024-08-04 00:00:00,4,0.26012860672486937,1.12,0.03,1.4101286067248695,0.8
2024-08-04 01:00:00,10,0.23221681429826652,1.3,0.07500000000000001,1.6072168142982666,0.8
2024-08-04 02:00:00,5,0.3372126660971553,1.15,0.037500000000000006,1.5247126660971553,0.8
2024-08-04 03:00:00,5,0.3527444796404935,1.15,0.037500000000000006,1.5402444796404935,0.8
2024-08-04 04:00:00,9,0.22750440589124282,1.27,0.0675,1.565004405891243,0.8
2024-08-04 05:00:00,0,0.3345668676977819,1.0,0.0,1.3345668676977818,0.8
2024-08-04 06:00:00,8,0.38909691957788295,1.24,0.06,1.6890969195778829,0.8
2024-08-04 07:00:00,5,0.25251321351207623,1.15,0.037500000000000006,1.4400132135120762,0.8
2024-08-04 08:00:00,4,0.43569309600381156,1.12,0.12,1.6756930960038119,0.8
2024-08-04 09:00:00,13,0.5131531815230248,1.3900000000000001,0.39,2.293153181523025,0.8
2024-08-04 10:00:00,10,0.6258990337654149,1.3,0.30000000000000004,2.225899033765415,0.8
2024-08-04 11:00:00,4,0.8943562735424527,1.12,0.12,2.134356273542453,0.8
2024-08-04 12:00:00,6,0.49042034716172356,1.18,0.18,1.8504203471617233,0.8
2024-08-04 13:00:00,8,0.4283483551631957,1.24,0.24,1.9083483551631957,0.8
2024-08-04 14:00:00,0,0.7055952667321772,1.0,0.0,1.7055952667321772,0.8
2024-08-04 15:00:00,6,0.6368985538398154,1.18,0.18,1.9968985538398154,0.8
2024-08-04 16:00:00,0,0.7694675698561133,1.0,0.0,1.7694675698561133,0.8
2024-08-04 17:00:00,11,0.3429934309933777,1.33,0.33,2.002993430993378,0.8
2024-08-04 18:00:00,5,0.885475729621207,1.15,0.15000000000000002,2.185475729621207,0.8
2024-08-04 19:00:00,4,0.3296286591249057,1.12,0.03,1.479628659124906,0.8
2024-08-04 20:00:00,11,0.3633165589873213,1.33,0.0825,1.7758165589873214,0.8
2024-08-04 21:00:00,0,0.3905715471615486,1.0,0.0,1.3905715471615485,0.8
2024-08-04 22:00:00,9,0.3123322740583494,1.27,0.0675,1.6498322740583493,0.8
2024-08-04 23:00:00,9,0.38599972545583383,1.27,0.0675,1.723499725455834,0.8
2024-08-05 00:00:00,5,0.3927800714141093,1.15,0.037500000000000006,1.5802800714141094,0.8
2024-08-05 01:00:00,14,0.27369369722511144,1.42,0.10500000000000001,1.7986936972251113,0.8
2024-08-05 02:00:00,0,0.2456907142053322,1.0,0.0,1.2456907142053322,0.8
2024-08-05 03:00:00,9,0.329503415859403,1.27,0.0675,1.6670034158594031,0.8
2024-08-05 04:00:00,13,0.38341042902773315,1.3900000000000001,0.0975,1.8709104290277332,0.8
2024-08-05 05:00:00,9,0.38030210422780064,1.27,0.0675,1.7178021042278004,0.8
2024-08-05 06:00:00,7,0.2642938427222419,1.21,0.052500000000000005,1.5267938427222418,0.8
2024-08-05 07:00:00,9,0.35276156578815243,1.27,0.0675,1.6902615657881523,0.8
2024-08-05 08:00:00,66,0.38430770200464087,2.98,1.98,5.344307702004641,0.8
2024-08-05 09:00:00,97,0.5521883849532659,3.91,2.91,7.372188384953266,0.8
2024-08-05 10:00:00,72,0.3487344758017703,3.16,2.16,5.66873447580177,0.8
2024-08-05 11:00:00,74,0.4595960902064349,3.2199999999999998,2.2199999999999998,5.899596090206434,0.8
2024-08-05 12:00:00,63,0.5822939704798379,2.89,1.8900000000000001,5.362293970479838,0.8
2024-08-05 13:00:00,96,0.9025503990735584,3.88,2.88,7.662550399073559,0.8
2024-08-05 14:00:00,71,0.7462897746861519,3.13,2.13,6.006289774686151,0.8
2024-08-05 15:00:00,66,0.578503695200884,2.98,1.98,5.538503695200884,0.8
2024-08-05 16:00:00,67,0.38736979460186594,3.0100000000000002,2.0100000000000002,5.407369794601866,0.8
2024-08-05 17:00:00,63,0.6291942739615075,2.89,1.8900000000000001,5.409194273961507,0.8
2024-08-05 18:00:00,84,0.3937908552337094,3.52,2.52,6.43379085523371,0.8
2024-08-05 19:00:00,1,0.30200022745688404,1.03,0.0075,1.3395002274568841,0.8
2024-08-05 20:00:00,2,0.4005690718000129,1.06,0.015,1.475569071800013,0.8
2024-08-05 21:00:00,5,0.34691429322886147,1.15,0.037500000000000006,1.5344142932288616,0.8
2024-08-05 22:00:00,13,0.35101410283953693,1.3900000000000001,0.0975,1.838514102839537,0.8
2024-08-05 23:00:00,2,0.40785681599830315,1.06,0.015,1.482856815998303,0.8
2024-08-06 00:00:00,12,0.2716057868345125,1.3599999999999999,0.09,1.7216057868345125,0.8
2024-08-06 01:00:00,6,0.37812967793367547,1.18,0.045,1.6031296779336754,0.8
2024-08-06 02:00:00,3,0.2984871884662809,1.09,0.0225,1.410987188466281,0.8
2024-08-06 03:00:00,2,0.3301879703359931,1.06,0.015,1.405187970335993,0.8
2024-08-06 04:00:00,0,0.4045826866662997,1.0,0.0,1.4045826866662998,0.8
2024-08-06 05:00:00,3,0.413769219182053,1.09,0.0225,1.526269219182053,0.8
